34.06253870388936;-118.35597719864928
34.06249256408226;-118.3563670684536
34.06253870388936;-118.35667339472842
34.06253870388936;-118.35720250374854
34.06258484367133;-118.35739743865071
34.062607913552895;-118.35806578688666
34.062654053297194;-118.35845565669096
34.06279247237933;-118.35920754845642
34.06283861202314;-118.35968096179023
34.06290782144178;-118.36037715786934
34.06302317034719;-118.36107335394847
34.06316158882642;-118.36129613669378
34.06380753874012;-118.36135183238011
34.06408437291013;-118.36132398453697
34.064430414350866;-118.36129613669378
34.064753385087286;-118.36129613669378
34.06539932286722;-118.3609062668895
34.06583763498507;-118.36048854924199
34.066091393595926;-118.36023791865352
34.066322082582715;-118.36001513590821
34.06643742684061;-118.3600986794377
34.06650663331996;-118.36037715786934
34.06745244953939;-118.36046070139885
34.06772927180147;-118.36048854924199
34.06823677693295;-118.36040500571251
34.06853666489998;-118.3600986794377
34.06872121081362;-118.35987589669237
34.06892882448598;-118.35965311394706
34.069044165195265;-118.35948602688806
34.069090301435;-118.3592910919859
34.069090301435;-118.35909615708375
34.06939018638094;-118.35881767865212
34.06943632243224;-118.35839996100464
34.06943632243224;-118.35798224335717
34.06943632243224;-118.35767591708235
34.06934405030448;-118.35720250374854
34.069023660191746;-118.35689617747373
34.06895445576828;-118.3568404817874
34.06934661342051;-118.35622782923778
34.06950808957326;-118.3560607421788
34.06969263337095;-118.35586580727663
34.06980797304038;-118.35575441590397
34.06987717676667;-118.35550378531548
34.06980797304038;-118.35530885041334
34.069784905119036;-118.35519745904068
34.06980797304038;-118.35500252413851
34.06966956541821;-118.3548632849227
34.069461953561;-118.35447341511839
34.069254341195034;-118.35433417590255
34.069046728320345;-118.35402784962773
34.068862183115726;-118.35386076256877
34.06858536455512;-118.35388861041191
34.06840081834555;-118.35425063237308
34.06830854509005;-118.35436202374574
34.06814706665108;-118.35436202374574
34.06793945106308;-118.35405569747091
34.067801040388446;-118.35391645825507
34.067593423952545;-118.35374937119612
34.067593423952545;-118.35363797982345
34.067593423952545;-118.35330380570545
34.067547286897664;-118.35285824021481
34.06747808126832;-118.35257976178316
34.06722432681032;-118.3526354574695
34.06665681142192;-118.35312561016615
34.06647226101177;-118.35332054506831
34.06631077907316;-118.35351547997048
34.06603395217671;-118.35376611055896
34.06591860736961;-118.35332054506831
34.06564177919191;-118.35312561016617
34.06554950293173;-118.35312561016617
34.065295742698;-118.35309776232302
34.06515732770475;-118.35306991447985
34.064926635546925;-118.35323700153883
34.064926635546925;-118.3539053497748
34.06483435850792;-118.3543787631086
34.06476515066275;-118.35457369801075
34.06460366547081;-118.35460154585391
34.06439604120045;-118.35460154585391
34.06416534697007;-118.35457369801075
34.063865443531654;-118.35457369801075
34.063611678254745;-118.35465724154024
34.063242563768114;-118.35468508938342
